STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES
MANIPUR,SENAPATI,2011,3,11,0,0,0,0,5,1,4,1,10,1,7,16,8,8,9,0,5,0,30,3,0,0,0,0,0,0,60,161
MANIPUR,TAMENGLONG,2011,4,0,0,0,0,0,0,0,0,0,5,2,0,1,0,1,1,1,2,0,12,5,0,1,0,0,0,0,19,53
MANIPUR,THOUBAL,2011,9,38,1,21,0,21,39,28,11,0,11,1,6,65,38,27,17,8,29,1,14,76,0,8,0,19,0,0,222,585
MANIPUR,UKHRUL,2011,7,8,0,1,0,1,3,0,3,0,7,0,1,8,0,8,1,1,1,0,7,4,0,0,0,0,0,0,17,66
MANIPUR,TOTAL,2011,78,245,4,53,0,53,169,116,53,1,154,7,52,719,553,166,70,42,126,12,99,292,1,38,0,39,0,2,1015,3218
MEGHALAYA,GARO HILLS EAST,2011,11,19,0,3,0,3,12,0,12,13,0,4,12,58,14,44,0,3,5,0,0,0,0,0,0,0,0,0,97,237
MEGHALAYA,GARO HILLS SOUTH,2011,11,5,0,2,0,2,6,4,2,1,0,2,4,38,23,15,0,0,1,4,0,12,0,2,0,1,0,5,21,115
MEGHALAYA,GARO HILLS WEST,2011,22,7,0,8,0,8,25,9,16,8,0,11,36,150,45,105,8,1,28,4,6,70,1,22,1,8,0,15,102,533
MEGHALAYA,JAINTIA HILLS,2011,52,4,0,43,0,43,12,8,4,5,0,7,12,82,25,57,0,9,25,2,5,47,0,6,0,0,0,15,99,425
MEGHALAYA,KHASI HILLS EAST,2011,36,5,2,42,0,42,20,8,12,6,0,28,68,257,58,199,0,37,96,1,14,30,0,32,0,11,0,47,211,943
MEGHALAYA,KHASI HILLS WEST,2011,17,6,1,15,0,15,8,5,3,6,0,4,13,53,15,38,0,2,6,2,2,18,0,8,0,0,0,8,98,267
MEGHALAYA,RI-BHOI,2011,21,5,0,17,0,17,4,3,1,10,0,7,0,58,10,48,0,0,5,0,7,20,0,4,0,1,3,0,73,235
MEGHALAYA,TOTAL,2011,170,51,3,130,0,130,87,37,50,49,0,63,145,696,190,506,8,52,166,13,34,197,1,74,1,21,3,90,701,2755
MIZORAM,AIZAWL,2011,10,10,6,35,0,35,1,0,1,0,0,4,190,395,31,364,0,9,46,1,12,44,0,43,0,9,0,25,143,983
MIZORAM,CHAMPHAI,2011,4,4,0,10,0,10,0,0,0,0,0,0,49,80,2,78,0,2,6,1,0,12,0,10,0,0,0,0,21,199
MIZORAM,KOLASIB,2011,5,2,0,7,0,7,2,0,2,0,0,0,18,57,2,55,0,3,1,0,3,10,0,3,1,0,0,0,34,146
MIZORAM,LAWNGTLAI,2011,1,1,0,2,0,2,1,0,1,0,0,0,7,29,0,29,0,1,2,0,0,4,0,0,0,0,0,4,12,64
MIZORAM,LUNGLEI,2011,2,3,1,13,0,13,2,0,2,0,0,1,36,93,4,89,0,4,8,0,1,5,0,3,0,0,0,0,19,191
MIZORAM,MAMIT,2011,2,2,1,4,0,4,0,0,0,1,0,1,10,31,0,31,0,0,1,0,1,11,0,4,0,0,0,4,12,85
MIZORAM,SAIHA,2011,1,2,0,2,0,2,0,0,0,0,0,0,15,25,0,25,0,0,2,0,0,8,0,5,0,0,0,4,15,79
MIZORAM,SERCHHIP,2011,1,0,0,4,0,4,0,0,0,0,0,0,11,24,0,24,0,2,0,0,2,3,0,4,0,0,0,0,23,74
MIZORAM,TOTAL,2011,26,24,8,77,0,77,6,0,6,1,0,6,336,734,39,695,0,21,66,2,19,97,0,72,1,9,0,37,279,1821
NAGALAND,DIMAPUR,2011,15,10,0,9,0,9,24,1,23,4,0,46,26,170,6,164,0,9,16,4,1,14,0,7,0,1,0,7,136,499
NAGALAND,KIPHIRE,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
NAGALAND,KOHIMA,2011,7,6,8,0,0,0,0,0,0,0,0,5,28,70,59,11,0,3,7,0,0,10,0,0,0,0,0,0,64,208
NAGALAND,LONGLENG,2011,0,2,1,1,0,1,1,0,1,0,0,0,0,11,0,11,0,0,1,0,0,0,0,0,0,0,0,0,1,18
NAGALAND,MOKOKCHUNG,2011,3,0,1,2,0,2,2,1,1,0,0,3,0,21,11,10,0,0,2,0,0,3,0,0,0,0,0,3,16,56
NAGALAND,MON,2011,6,3,0,2,0,2,0,0,0,1,0,0,3,8,4,4,1,0,0,1,0,6,0,0,0,0,0,2,9,42
NAGALAND,PEREN,2011,4,1,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,1,0,0,0,3,0,0,0,0,0,0,7,22
NAGALAND,PHEK,2011,4,8,0,3,0,3,0,0,0,0,0,1,2,10,1,9,0,1,1,0,1,3,0,2,0,0,0,0,12,48
NAGALAND,TUENSANG,2011,1,2,1,2,0,2,4,0,4,0,0,2,1,17,0,17,0,0,3,0,0,1,0,0,0,0,0,3,5,42
NAGALAND,WOKHA,2011,2,7,0,1,0,1,2,0,2,1,0,2,0,24,3,21,0,2,1,0,0,5,0,0,0,0,0,0,18,65
NAGALAND,ZUNHEBOTO,2011,4,4,0,3,0,3,1,1,0,1,0,0,12,24,1,23,0,0,0,0,0,10,0,0,0,0,0,0,11,70
NAGALAND,TOTAL,2011,46,43,11,23,0,23,34,3,31,7,0,59,73,360,85,275,1,16,31,5,2,55,0,9,0,1,0,15,292,1083
ODISHA,ANGUL,2011,71,47,0,63,0,63,44,39,5,21,1,80,162,470,156,314,142,2,57,0,12,32,25,299,8,58,0,175,1614,3383
ODISHA,BALASORE,2011,62,66,1,75,0,75,111,97,14,24,3,53,227,397,127,270,45,20,76,0,20,1552,45,217,19,279,0,0,449,3741
ODISHA,BARAGARH,2011,34,99,0,21,0,21,16,11,5,11,0,41,91,216,104,112,82,3,21,0,23,62,16,91,18,99,0,96,697,1737
ODISHA,BERHAMPUR,2011,29,96,3,13,0,13,20,15,5,8,14,66,94,252,133,119,26,11,82,0,21,279,9,154,12,86,0,89,334,1698
ODISHA,BHADRAK,2011,38,32,0,26,0,26,55,51,4,5,0,20,81,155,50,105,29,7,78,1,27,32,24,93,4,138,0,88,1444,2377
ODISHA,BOLANGIR,2011,31,112,0,52,0,52,24,24,0,12,0,47,106,175,54,121,81,8,68,0,19,0,6,166,4,44,0,270,733,1958
ODISHA,BOUDH,2011,12,12,0,14,0,14,19,16,3,0,0,11,22,52,12,40,14,7,11,1,6,153,0,56,5,15,0,30,74,514
ODISHA,CUTTACK,2011,49,28,0,34,0,34,46,40,6,9,0,61,106,205,57,148,33,1,43,0,19,0,24,26,5,133,0,97,1562,2481
ODISHA,DCP BBSR,2011,34,63,0,35,0,35,40,32,8,8,10,76,213,1191,646,545,41,10,122,2,10,708,13,43,5,32,0,182,1219,4057
ODISHA,DCP CTC,2011,27,21,13,19,0,19,31,25,6,4,8,54,103,512,278,234,27,11,42,0,3,0,0,17,2,88,0,98,1181,2261
ODISHA,DEOGARH,2011,14,23,0,15,0,15,9,8,1,4,1,9,17,21,7,14,6,2,14,0,4,124,2,68,1,6,0,41,96,477
ODISHA,DHENKANAL,2011,58,59,0,17,0,17,32,29,3,8,0,77,84,312,73,239,67,7,35,0,13,32,22,185,11,24,0,115,580,1738
ODISHA,GAJAPATI,2011,10,10,0,11,0,11,6,6,0,1,0,3,20,24,4,20,29,3,9,0,8,62,0,56,3,20,0,25,62,362
ODISHA,GANJAM,2011,85,202,0,50,0,50,51,39,12,33,0,88,118,186,68,118,93,26,45,0,36,305,32,358,15,0,0,74,401,2198
ODISHA,JAGATSINGHPUR,2011,35,24,0,31,0,31,47,42,5,16,4,49,88,202,72,130,45,3,24,0,16,127,18,12,0,75,0,207,567,1590
ODISHA,JAJPUR,2011,64,17,0,31,0,31,49,44,5,19,0,64,121,342,111,231,33,4,46,0,15,942,30,94,9,97,0,398,117,2492
ODISHA,JHARSUGUDA,2011,29,28,0,27,0,27,14,12,2,10,4,49,95,268,93,175,44,12,58,0,10,368,7,45,4,17,0,108,112,1309
ODISHA,KALAHANDI,2011,38,34,1,46,0,46,23,22,1,11,0,29,74,78,17,61,74,6,70,0,5,382,9,97,11,95,0,35,475,1593
ODISHA,KANDHAMAL,2011,36,10,0,32,0,32,25,21,4,6,0,19,48,71,21,50,20,7,30,0,4,290,9,70,8,41,0,0,165,891
ODISHA,KENDRAPARA,2011,38,33,0,41,0,41,44,43,1,13,5,50,103,132,58,74,31,3,16,0,15,217,36,14,1,147,0,0,824,1763
ODISHA,KEONJHAR,2011,102,89,14,75,0,75,48,44,4,22,6,89,87,295,91,204,50,15,24,4,17,406,22,134,11,110,0,257,284,2161
ODISHA,KHURDA,2011,20,21,10,29,0,29,30,27,3,12,0,66,59,169,81,88,36,3,29,0,16,4,10,14,2,139,0,110,841,1620
ODISHA,KORAPUT,2011,46,42,2,53,0,53,40,36,4,17,0,34,96,123,25,98,64,1,33,0,15,16,0,126,10,48,0,90,615,1471
ODISHA,MALKANGIR,2011,37,30,0,8,0,8,10,10,0,20,0,7,20,64,7,57,56,6,20,0,4,0,6,46,7,19,0,24,114,498
ODISHA,MAYURBHANJ,2011,103,73,0,76,0,76,89,87,2,3,1,24,91,261,50,211,17,29,50,2,18,105,34,227,20,143,0,84,1115,2565
ODISHA,NAYAGARH,2011,37,40,0,25,0,25,30,26,4,11,5,31,49,145,33,112,29,4,20,0,14,405,16,4,1,89,0,48,188,1191
ODISHA,NOWRANGPUR,2011,34,30,0,44,0,44,44,44,0,3,0,11,35,71,11,60,32,3,23,0,6,72,2,80,13,43,0,77,412,1035
ODISHA,NUAPADA,2011,17,2,0,4,0,4,12,10,2,5,0,11,32,61,26,35,16,4,17,0,4,35,2,51,6,20,0,31,446,776
ODISHA,PURI,2011,49,65,0,21,0,21,37,27,10,13,11,106,151,360,94,266,75,1,67,0,10,47,27,16,1,98,0,119,1670,2944
ODISHA,RAYAGADA,2011,38,45,5,32,0,32,36,34,2,15,0,16,65,108,16,92,36,5,14,0,6,60,7,106,6,38,0,69,298,1005
ODISHA,ROURKELA,2011,68,43,0,26,0,26,22,19,3,41,3,40,98,380,122,258,39,4,55,0,3,153,1,63,6,31,0,190,439,1705
ODISHA,SAMBALPUR,2011,37,54,0,30,0,30,13,12,1,23,1,118,167,409,127,282,79,18,36,0,4,396,2,48,2,29,0,345,836,2647
ODISHA,SONEPUR,2011,20,21,0,10,0,10,4,4,0,1,0,15,34,63,17,46,28,0,32,0,5,116,3,48,1,9,0,37,213,660
ODISHA,SRP(CUTTACK),2011,4,3,1,0,0,0,3,0,3,1,3,15,10,492,44,448,2,0,7,0,0,16,0,8,1,0,0,0,82,648
ODISHA,SRP(ROURKELA),2011,8,5,0,1,0,1,0,0,0,2,3,8,20,290,54,236,0,2,6,0,0,0,1,9,1,3,0,2,131,492
ODISHA,SUNDARGARH,2011,63,42,1,25,0,25,15,12,3,5,1,46,44,172,47,125,35,2,11,0,15,396,5,66,2,7,0,167,119,1239
ODISHA,TOTAL,2011,1477,1621,51,1112,0,1112,1139,1008,131,417,84,1583,3031,8724,2986,5738,1556,250,1391,10,423,7894,465,3207,235,2320,0,3778,20509,61277
PUNJAB,AMRITSAR,2011,52,41,1,16,0,16,21,20,1,2,5,6,60,99,53,46,0,18,144,6,8,209,1,16,0,58,0,169,239,1171
PUNJAB,BARNALA,2011,11,24,1,5,0,5,7,5,2,0,2,0,57,92,38,54,0,7,44,3,2,103,3,6,0,10,0,89,358,824
PUNJAB,BATALA,2011,28,28,3,13,0,13,16,14,2,1,2,2,49,93,38,55,0,11,103,1,10,185,4,8,0,35,0,78,188,858
PUNJAB,BHATINDA,2011,48,54,1,37,0,37,31,20,11,1,1,8,168,269,161,108,0,13,133,1,2,244,5,11,1,49,0,130,402,1609
PUNJAB,CP AMRITSAR,2011,32,75,0,20,0,20,43,34,9,0,16,12,117,390,142,248,0,16,261,3,4,154,4,7,1,101,0,66,485,1807
PUNJAB,CP JALANDHAR,2011,29,39,8,15,0,15,45,40,5,1,5,23,146,487,206,281,0,21,231,1,10,169,4,19,3,74,0,79,553,1962
PUNJAB,CP LUDHIANA,2011,76,83,12,48,0,48,94,76,18,1,11,14,203,493,241,252,0,34,388,2,7,240,14,25,12,109,0,265,1023,3154
PUNJAB,FARIDKOT,2011,17,18,2,8,0,8,7,6,1,1,6,1,42,74,36,38,0,4,49,0,2,158,1,10,0,20,0,1,339,760
PUNJAB,FATEHGARH SAHIB,2011,13,12,2,4,0,4,9,8,1,2,5,5,40,102,60,42,0,7,62,0,0,143,4,4,1,21,0,118,238,792
PUNJAB,FAZILKA,2011,22,21,3,21,0,21,25,17,8,0,1,0,60,100,48,52,0,6,83,2,0,195,3,5,0,29,0,51,213,840
PUNJAB,FEROZPUR,2011,31,45,4,20,0,20,32,25,7,2,5,3,91,141,61,80,0,18,137,8,7,233,6,9,0,53,0,91,277,1213
PUNJAB,G.R.P,2011,6,3,2,0,0,0,1,0,1,0,0,0,1,52,7,45,0,0,2,0,0,9,0,0,0,0,0,0,275,351
PUNJAB,GURDASPUR,2011,22,29,6,12,0,12,26,22,4,1,0,3,53,50,20,30,0,8,85,0,0,89,6,17,0,38,0,93,242,780
PUNJAB,HOSHIARPUR,2011,51,43,5,28,0,28,31,23,8,0,14,44,118,211,68,143,0,7,153,1,5,290,11,13,2,72,0,207,315,1621
PUNJAB,JALANDHAR,2011,41,51,4,31,0,31,32,26,6,3,11,31,151,193,47,146,0,3,146,2,6,299,6,22,0,57,0,143,370,1602
PUNJAB,KAPURTHALA,2011,33,39,3,16,0,16,20,17,3,3,5,29,96,146,53,93,0,6,146,1,0,227,2,10,0,39,0,111,250,1182
PUNJAB,KHANNA,2011,17,28,4,7,0,7,12,8,4,1,5,2,55,119,45,74,0,4,81,1,0,109,1,6,0,10,0,138,272,872
PUNJAB,LUDHIANA,2011,16,30,2,8,0,8,15,10,5,1,5,4,45,93,39,54,0,4,99,3,4,91,4,4,4,22,0,107,306,867
PUNJAB,MANSA,2011,28,26,1,14,0,14,9,5,4,2,2,1,42,49,21,28,0,3,60,3,1,113,4,5,0,13,0,45,162,583
PUNJAB,MOGA,2011,32,60,3,12,0,12,26,12,14,2,4,9,140,232,107,125,0,18,149,3,5,203,5,3,0,26,0,87,319,1338
PUNJAB,MUKTSAR,2011,24,21,8,17,0,17,16,14,2,1,2,3,61,86,40,46,0,5,62,2,2,161,7,8,0,16,0,73,164,739
PUNJAB,PATHANKOT,2011,12,9,4,10,0,10,15,12,3,0,0,1,30,45,22,23,0,9,29,1,1,54,5,2,0,21,0,58,235,541
PUNJAB,PATIALA,2011,47,43,12,25,0,25,31,26,5,0,16,4,162,281,145,136,0,12,266,1,2,278,13,22,0,95,0,323,1020,2653
PUNJAB,ROPAR,2011,20,16,4,14,0,14,25,16,9,0,3,4,61,151,68,83,0,5,57,2,0,115,5,9,1,18,0,171,402,1083
PUNJAB,SANGRUR,2011,38,52,9,30,0,30,25,11,14,1,8,6,147,205,88,117,0,15,120,1,3,240,14,10,0,36,0,206,704,1870
PUNJAB,SAS NGR,2011,31,38,4,24,0,24,39,27,12,0,4,4,137,352,214,138,0,18,312,1,0,161,4,13,3,76,0,477,370,2068
PUNJAB,SBS NAGAR,2011,18,21,3,8,0,8,9,6,3,2,1,17,80,95,22,73,0,4,39,2,2,125,4,6,3,14,0,106,170,729
PUNJAB,TARN TARAN,2011,47,48,1,16,0,16,19,17,2,0,4,0,76,84,17,67,0,5,130,7,0,160,3,12,0,24,0,94,284,1014
PUNJAB,TOTAL,2011,842,997,112,479,0,479,681,517,164,28,143,236,2488,4784,2107,2677,0,281,3571,58,83,4757,143,282,31,1136,0,3576,10175,34883
RAJASTHAN,AJMER,2011,50,41,9,70,0,70,123,108,15,1,2,17,187,616,365,251,11,10,1014,2,14,195,15,105,0,709,0,477,2959,6627
RAJASTHAN,ALWAR,2011,104,51,4,99,0,99,161,143,18,0,2,30,189,1818,1522,296,9,26,981,4,15,2604,53,136,0,556,0,485,3316,10643
RAJASTHAN,BANSWARA,2011,34,14,0,55,0,55,102,95,7,2,1,7,57,121,62,59,61,12,138,1,22,616,6,59,2,190,0,149,918,2567
RAJASTHAN,BARAN,2011,24,38,4,60,0,60,91,88,3,0,0,7,68,286,123,163,5,25,286,0,9,426,10,158,1,351,0,123,1516,3488
RAJASTHAN,BARMER,2011,29,27,0,21,0,21,34,34,0,0,0,1,82,236,111,125,3,9,304,1,18,456,27,36,0,201,0,225,1682,3392
RAJASTHAN,BHARATPUR,2011,95,83,2,69,0,69,193,139,54,2,1,39,69,1468,950,518,1,13,750,4,28,157,29,85,0,478,0,270,5284,9120
RAJASTHAN,BHILWARA,2011,34,30,5,52,0,52,85,74,11,0,1,29,164,654,390,264,16,10,453,2,15,88,16,90,0,558,0,304,2091,4697
RAJASTHAN,BIKANER,2011,39,47,15,55,0,55,31,25,6,1,0,4,124,294,140,154,0,7,525,4,9,225,17,54,0,446,0,278,1656,3831
RAJASTHAN,BUNDI,2011,22,44,5,40,0,40,110,99,11,0,0,5,69,227,129,98,5,14,274,0,13,694,6,114,0,298,0,144,1221,3305
RAJASTHAN,CHITTORGARH,2011,27,37,2,50,0,50,116,98,18,0,1,22,135,436,191,245,41,45,350,1,16,726,4,48,1,588,0,189,1411,4246
RAJASTHAN,CHURU,2011,40,46,0,37,0,37,33,26,7,0,0,3,110,195,81,114,2,3,385,0,6,416,10,11,0,342,0,191,1238,3068
RAJASTHAN,DAUSA,2011,24,18,6,13,0,13,98,72,26,3,8,19,71,908,596,312,22,7,316,1,12,110,12,17,0,184,0,278,3018,5145
RAJASTHAN,DHOLPUR,2011,56,66,1,32,0,32,76,64,12,0,14,16,31,420,195,225,1,11,187,2,8,1211,19,12,0,197,0,122,1261,3743
RAJASTHAN,DUNGARPUR,2011,24,11,1,39,0,39,89,87,2,0,0,11,40,57,27,30,14,41,70,0,21,134,5,57,0,134,0,112,1170,2030
RAJASTHAN,G.R.P.AJMER,2011,6,6,0,2,0,2,6,6,0,1,0,5,0,500,22,478,1,3,3,1,0,4,0,9,0,0,0,3,115,665
RAJASTHAN,G.R.P.JODHPUR,2011,4,1,0,0,0,0,2,1,1,0,0,1,0,85,6,79,2,1,0,0,0,0,0,7,0,0,0,1,51,155
RAJASTHAN,GANGANAGAR,2011,56,76,1,99,0,99,76,68,8,0,0,10,176,365,164,201,1,31,945,6,4,857,19,73,1,653,0,194,1790,5433
RAJASTHAN,HANUMANGARH,2011,53,48,1,82,0,82,46,38,8,0,0,6,61,183,72,111,0,12,715,0,2,300,12,66,0,405,0,168,1834,3994
RAJASTHAN,JAIPUR EAST,2011,23,36,0,31,0,31,78,69,9,6,4,64,356,2191,1747,444,75,32,602,0,9,100,15,59,0,272,0,225,2197,6375
RAJASTHAN,JAIPUR NORTH,2011,17,18,2,20,0,20,43,38,5,2,3,32,82,651,432,219,31,29,765,2,5,290,8,23,0,241,0,91,1041,3396
RAJASTHAN,JAIPUR RURAL,2011,49,28,3,37,0,37,88,75,13,1,2,30,144,562,305,257,14,15,519,0,7,388,15,37,0,213,0,404,2649,5205
RAJASTHAN,JAIPUR SOUTH,2011,16,9,4,18,0,18,53,47,6,0,2,35,188,1071,679,392,20,59,597,0,4,118,6,18,0,215,0,161,1541,4135
RAJASTHAN,JAIPUR WEST,2011,27,19,0,23,0,23,88,72,16,0,3,48,263,982,589,393,11,151,792,1,6,241,10,25,0,208,0,278,1815,4991
RAJASTHAN,JAISALMER,2011,11,8,0,4,0,4,7,5,2,0,0,3,43,126,49,77,14,5,86,0,9,227,5,17,0,20,0,59,437,1081
RAJASTHAN,JALORE,2011,35,14,0,22,0,22,50,47,3,0,0,3,65,170,56,114,9,13,191,2,15,11,14,24,0,154,0,116,1557,2465
RAJASTHAN,JHALAWAR,2011,33,64,1,67,0,67,70,55,15,0,7,21,59,366,180,186,47,10,179,0,31,779,14,201,3,385,0,112,1147,3596
RAJASTHAN,JHUNJHUNU,2011,41,35,2,51,0,51,79,59,20,1,0,10,110,309,143,166,11,6,512,1,11,427,21,68,0,284,0,211,1888,4078
RAJASTHAN,JODHPUR CITY,2011,29,54,6,33,0,33,58,45,13,0,1,17,173,945,657,288,4,18,684,4,12,641,13,57,1,338,0,241,941,4270
RAJASTHAN,JODHPUR RURAL,2011,21,9,0,26,0,26,38,35,3,0,0,6,51,146,44,102,0,3,240,0,14,771,17,28,0,133,0,202,840,2545
RAJASTHAN,KARAULI,2011,32,44,0,38,0,38,108,78,30,1,1,21,33,619,307,312,8,8,178,1,13,16,18,18,0,174,0,96,2975,4402
RAJASTHAN,KOTA CITY,2011,35,100,6,24,0,24,91,74,17,0,9,15,120,863,671,192,2,16,499,1,2,144,5,58,0,413,0,108,1665,4176
RAJASTHAN,KOTA RURAL,2011,26,57,4,44,0,44,59,50,9,0,0,6,38,147,76,71,0,5,134,0,9,225,5,98,0,235,0,104,1115,2311
RAJASTHAN,NAGAUR,2011,44,62,1,70,0,70,68,60,8,0,1,12,148,375,150,225,0,7,466,0,11,105,14,66,0,398,0,293,2117,4258
RAJASTHAN,PALI,2011,31,80,8,64,0,64,106,88,18,2,0,32,214,264,115,149,0,7,463,4,4,36,11,84,0,451,0,273,3213,5347
RAJASTHAN,PRATAPGARH,2011,39,31,0,103,0,103,79,77,2,0,1,5,53,128,43,85,21,9,142,2,18,413,7,65,0,212,0,78,847,2253
RAJASTHAN,RAJSAMAND,2011,21,20,2,14,0,14,52,44,8,0,1,13,59,145,67,78,22,7,261,1,3,505,2,61,0,234,0,182,677,2282
RAJASTHAN,SAWAI MADHOPUR,2011,31,30,1,24,0,24,89,72,17,0,2,11,48,538,334,204,0,14,266,0,9,0,4,43,0,201,0,103,2311,3725
RAJASTHAN,SIKAR,2011,49,32,0,50,0,50,91,69,22,0,1,9,180,533,211,322,22,12,803,2,14,275,26,11,0,232,0,335,2740,5417
RAJASTHAN,SIROHI,2011,19,28,0,27,0,27,60,52,8,2,0,6,61,104,33,71,22,11,241,1,9,429,5,76,0,156,0,166,529,1952
RAJASTHAN,TONK,2011,28,14,3,25,0,25,79,75,4,0,1,8,93,261,128,133,49,5,275,1,5,879,5,23,0,315,0,164,1041,3274
RAJASTHAN,UDAIPUR,2011,83,90,1,110,0,110,198,162,36,3,3,88,296,734,404,330,174,19,906,4,41,1738,14,150,0,444,0,407,2436,7939
RAJASTHAN,TOTAL,2011,1461,1566,100,1800,0,1800,3204,2713,491,28,72,727,4510,21099,12566,8533,751,741,17497,56,473,17977,514,2447,9,12218,0,8122,70250,165622
SIKKIM,EAST,2011,8,3,3,7,0,7,5,5,0,0,0,2,28,40,7,33,8,3,20,3,4,24,0,6,0,2,0,24,59,249
SIKKIM,NORTH,2011,1,0,0,0,0,0,0,0,0,0,0,0,3,9,0,9,2,0,1,0,0,6,0,1,0,0,0,7,16,46
SIKKIM,SOUTH,2011,2,3,4,4,0,4,4,4,0,0,0,3,24,20,1,19,10,1,6,0,0,24,0,11,0,1,0,21,57,195
SIKKIM,WEST,2011,3,1,1,5,0,5,1,1,0,0,0,0,5,3,0,3,5,0,4,0,0,21,0,6,0,1,0,5,45,106
SIKKIM,TOTAL,2011,14,7,8,16,0,16,10,10,0,0,0,5,60,72,8,64,25,4,31,3,4,75,0,24,0,4,0,57,177,596
TAMIL NADU,ARIYALUR,2011,28,23,0,16,0,16,19,17,2,0,0,9,38,94,31,63,42,0,16,0,10,210,1,47,3,15,0,109,1273,1953
TAMIL NADU,CHENNAI,2011,168,332,1,76,0,76,56,41,15,3,0,219,766,2866,425,2441,160,22,767,99,7,1466,20,73,121,229,0,1431,12464,21346
TAMIL NADU,CHENNAI RLY.,2011,6,5,0,0,0,0,1,1,0,1,0,26,1,216,5,211,4,1,5,1,0,41,1,6,5,0,0,5,190,515
TAMIL NADU,COIMBATORE RURAL,2011,39,31,0,5,0,5,48,29,19,4,0,112,166,402,111,291,78,9,51,11,0,464,1,43,0,50,0,554,2522,4590
TAMIL NADU,COIMBATORE URBAN,2011,26,41,0,9,0,9,27,10,17,0,0,48,105,824,339,485,30,6,171,19,23,398,2,32,5,83,0,283,1898,4030
TAMIL NADU,CUDDALORE,2011,68,201,0,30,0,30,102,102,0,2,0,40,114,345,149,196,229,0,43,0,65,1010,16,12,0,57,0,498,6383,9215
TAMIL NADU,DHARMAPURI,2011,55,28,7,14,0,14,70,61,9,6,0,34,68,157,87,70,95,3,31,6,21,891,0,44,0,53,0,252,1739,3574
TAMIL NADU,DINDIGUL,2011,65,81,0,18,0,18,50,50,0,1,0,52,97,256,97,159,93,12,103,3,17,533,3,45,0,117,0,561,3319,5426
TAMIL NADU,ERODE,2011,47,30,1,10,0,10,42,35,7,2,0,63,101,409,228,181,22,6,89,5,8,485,1,35,3,19,0,560,4260,6198
TAMIL NADU,KANCHIPURAM,2011,87,85,0,19,0,19,22,22,0,1,0,22,97,275,76,199,135,3,61,9,12,497,1,25,4,25,0,854,4035,6269
TAMIL NADU,KANYAKUMARI,2011,44,70,0,10,0,10,50,50,0,2,1,114,180,268,76,192,1,3,127,6,21,735,3,7,137,90,0,276,3054,5199
TAMIL NADU,KARUR,2011,28,31,0,8,0,8,60,56,4,0,0,39,55,183,83,100,18,8,34,4,2,261,1,21,3,22,0,293,1503,2574
TAMIL NADU,KRISHNAGIRI,2011,72,43,0,12,0,12,64,52,12,3,0,48,127,290,163,127,146,2,84,24,20,726,7,32,1,29,0,450,2326,4506
TAMIL NADU,MADURAI RURAL,2011,71,140,1,21,0,21,94,88,6,18,3,156,198,355,136,219,183,3,209,2,20,638,12,68,3,73,0,491,3406,6165
TAMIL NADU,MADURAI URBAN,2011,35,56,0,7,0,7,25,18,7,1,0,85,106,455,209,246,25,10,183,20,2,171,5,22,4,71,0,123,1467,2873
TAMIL NADU,NAGAPATTINAM,2011,44,41,0,13,0,13,34,32,2,0,0,25,62,164,41,123,60,0,14,1,21,455,5,40,27,12,0,254,2881,4153
TAMIL NADU,NAMAKKAL,2011,38,31,0,8,0,8,63,55,8,3,1,29,90,173,81,92,53,2,78,0,12,520,1,58,12,14,0,428,2912,4526
TAMIL NADU,NILGIRIS,2011,17,15,0,6,0,6,7,7,0,0,0,14,50,65,14,51,10,2,13,2,1,176,0,8,2,4,0,57,875,1324
TAMIL NADU,PERAMBALUR,2011,14,20,0,7,0,7,25,25,0,0,0,32,42,78,33,45,11,0,24,1,4,129,1,18,0,3,0,158,951,1518
TAMIL NADU,PUDUKOTTAI,2011,35,70,1,7,0,7,43,41,2,2,0,36,76,169,75,94,55,28,37,1,22,330,0,24,2,18,0,304,2313,3573
TAMIL NADU,RAMNATHAPURAM,2011,42,60,0,6,0,6,53,51,2,0,0,22,101,190,36,154,86,1,50,0,40,495,1,14,0,9,0,228,2113,3511
TAMIL NADU,SALEM RURAL,2011,70,74,1,35,0,35,108,100,8,6,1,40,112,187,71,116,231,1,75,1,35,1650,4,108,0,51,0,563,2869,6222
